video_frame,label,left,width,top,height
58106_002918_Sideline_422,Helmet,614,26,201,37
58106_002918_Sideline_422,Helmet,648,29,305,29
58106_002918_Sideline_422,Helmet,676,23,300,26
58106_002918_Sideline_422,Helmet,681,33,225,37
58106_002918_Sideline_422,Helmet,715,29,324,27
58106_002918_Sideline_422,Helmet,804,33,246,36
58106_002918_Sideline_422,Helmet,817,30,350,40
58106_002918_Sideline_422,Helmet,1207,29,119,35
58106_002918_Sideline_423,Helmet,0,23,307,33
58106_002918_Sideline_423,Helmet,106,27,403,37
58106_002918_Sideline_423,Helmet,108,25,473,27
58106_002918_Sideline_423,Helmet,392,29,176,36
58106_002918_Sideline_423,Helmet,461,30,263,34
58106_002918_Sideline_423,Helmet,470,35,352,35
58106_002918_Sideline_423,Helmet,473,26,179,35
58106_002918_Sideline_423,Helmet,543,32,231,38
58106_002918_Sideline_423,Helmet,603,23,275,26
58106_002918_Sideline_423,Helmet,604,29,137,36
58106_002918_Sideline_423,Helmet,604,32,419,35
58106_002918_Sideline_423,Helmet,613,26,202,38
58106_002918_Sideline_423,Helmet,648,29,305,29
58106_002918_Sideline_423,Helmet,677,22,301,26
58106_002918_Sideline_423,Helmet,680,33,226,37
58106_002918_Sideline_423,Helmet,716,28,324,27
58106_002918_Sideline_423,Helmet,803,34,246,36
58106_002918_Sideline_423,Helmet,817,29,351,40
58106_002918_Sideline_423,Helmet,1205,28,120,34
58106_002918_Sideline_424,Helmet,0,26,308,33
58106_002918_Sideline_424,Helmet,107,27,404,35
58106_002918_Sideline_424,Helmet,108,25,474,27
58106_002918_Sideline_424,Helmet,392,29,176,37
58106_002918_Sideline_424,Helmet,462,30,263,34
58106_002918_Sideline_424,Helmet,472,26,179,35
58106_002918_Sideline_424,Helmet,472,35,352,35
58106_002918_Sideline_424,Helmet,543,32,229,37
58106_002918_Sideline_424,Helmet,602,29,137,37
58106_002918_Sideline_424,Helmet,603,23,275,26
58106_002918_Sideline_424,Helmet,605,33,419,36
58106_002918_Sideline_424,Helmet,612,27,203,38
58106_002918_Sideline_424,Helmet,649,29,305,29
58106_002918_Sideline_424,Helmet,677,23,301,27
58106_002918_Sideline_424,Helmet,681,33,226,37
58106_002918_Sideline_424,Helmet,716,28,325,28
58106_002918_Sideline_424,Helmet,801,34,246,36
58106_002918_Sideline_424,Helmet,816,29,349,40
58106_002918_Sideline_424,Helmet,1204,28,120,35
58106_002918_Sideline_425,Helmet,0,29,309,33
58106_002918_Sideline_425,Helmet,107,27,404,36
58106_002918_Sideline_425,Helmet,108,25,472,28
58106_002918_Sideline_425,Helmet,392,29,176,37
58106_002918_Sideline_425,Helmet,463,30,263,34
58106_002918_Sideline_425,Helmet,472,26,179,35
58106_002918_Sideline_425,Helmet,475,35,352,35
58106_002918_Sideline_425,Helmet,543,32,229,36
58106_002918_Sideline_425,Helmet,600,30,138,38
58106_002918_Sideline_425,Helmet,601,25,276,26
58106_002918_Sideline_425,Helmet,604,33,422,34
58106_002918_Sideline_425,Helmet,611,27,204,38
58106_002918_Sideline_425,Helmet,648,30,305,29
58106_002918_Sideline_425,Helmet,677,24,301,28
58106_002918_Sideline_425,Helmet,681,33,225,37
58106_002918_Sideline_425,Helmet,716,27,325,28
58106_002918_Sideline_425,Helmet,800,34,247,36
58106_002918_Sideline_425,Helmet,816,29,350,40
58106_002918_Sideline_425,Helmet,1203,28,121,38
58106_002918_Sideline_426,Helmet,0,32,309,33
58106_002918_Sideline_426,Helmet,107,27,403,36
58106_002918_Sideline_426,Helmet,108,25,472,28
58106_002918_Sideline_426,Helmet,393,28,177,36
58106_002918_Sideline_426,Helmet,464,30,263,34
58106_002918_Sideline_426,Helmet,472,26,179,35
58106_002918_Sideline_426,Helmet,476,35,353,35
58106_002918_Sideline_426,Helmet,544,32,229,36
58106_002918_Sideline_426,Helmet,598,31,139,37
58106_002918_Sideline_426,Helmet,601,25,277,26
58106_002918_Sideline_426,Helmet,604,33,423,34
58106_002918_Sideline_426,Helmet,610,27,205,38
58106_002918_Sideline_426,Helmet,648,31,306,28
58106_002918_Sideline_426,Helmet,679,24,301,28
58106_002918_Sideline_426,Helmet,682,32,226,37
58106_002918_Sideline_426,Helmet,717,27,326,27
58106_002918_Sideline_426,Helmet,800,34,247,36
58106_002918_Sideline_426,Helmet,816,29,351,40
58106_002918_Sideline_426,Helmet,1201,28,122,33
58106_002918_Sideline_427,Helmet,1,34,308,33
58106_002918_Sideline_427,Helmet,108,25,474,28
58106_002918_Sideline_427,Helmet,108,27,404,36
58106_002918_Sideline_427,Helmet,393,29,178,36
58106_002918_Sideline_427,Helmet,465,30,263,34
58106_002918_Sideline_427,Helmet,472,26,180,35
58106_002918_Sideline_427,Helmet,478,35,353,35
58106_002918_Sideline_427,Helmet,543,32,229,36
58106_002918_Sideline_427,Helmet,597,30,139,38
58106_002918_Sideline_427,Helmet,602,24,277,26
58106_002918_Sideline_427,Helmet,604,33,423,34
58106_002918_Sideline_427,Helmet,609,27,206,38
58106_002918_Sideline_427,Helmet,648,31,307,28
58106_002918_Sideline_427,Helmet,680,24,302,28
58106_002918_Sideline_427,Helmet,681,32,227,37
58106_002918_Sideline_427,Helmet,717,27,326,28
58106_002918_Sideline_427,Helmet,798,34,248,35
58106_002918_Sideline_427,Helmet,816,29,351,38
58106_002918_Sideline_427,Helmet,1200,27,123,34
58106_002918_Sideline_428,Helmet,3,36,308,34
58106_002918_Sideline_428,Helmet,108,25,474,28
58106_002918_Sideline_428,Helmet,110,26,403,36
58106_002918_Sideline_428,Helmet,393,29,178,37
58106_002918_Sideline_428,Helmet,466,30,264,34
58106_002918_Sideline_428,Helmet,472,26,180,35
58106_002918_Sideline_428,Helmet,481,33,353,36
58106_002918_Sideline_428,Helmet,544,32,230,36
58106_002918_Sideline_428,Helmet,595,29,139,37
58106_002918_Sideline_428,Helmet,601,25,277,26
58106_002918_Sideline_428,Helmet,605,34,424,34
58106_002918_Sideline_428,Helmet,608,28,208,37
58106_002918_Sideline_428,Helmet,647,31,307,28
58106_002918_Sideline_428,Helmet,680,25,302,28
58106_002918_Sideline_428,Helmet,681,32,227,37
58106_002918_Sideline_428,Helmet,717,26,326,28
58106_002918_Sideline_428,Helmet,795,36,247,35
58106_002918_Sideline_428,Helmet,816,29,351,38
58106_002918_Sideline_428,Helmet,1198,27,124,34
58106_002918_Sideline_429,Helmet,5,36,308,33
58106_002918_Sideline_429,Helmet,108,25,474,28
58106_002918_Sideline_429,Helmet,111,26,402,36
58106_002918_Sideline_429,Helmet,393,29,178,36
58106_002918_Sideline_429,Helmet,467,29,263,34
58106_002918_Sideline_429,Helmet,472,26,181,35
58106_002918_Sideline_429,Helmet,483,33,354,35
58106_002918_Sideline_429,Helmet,543,32,229,36
58106_002918_Sideline_429,Helmet,593,29,138,38
58106_002918_Sideline_429,Helmet,601,25,277,26
58106_002918_Sideline_429,Helmet,604,34,424,34
58106_002918_Sideline_429,Helmet,607,28,208,37
58106_002918_Sideline_429,Helmet,648,30,307,28
58106_002918_Sideline_429,Helmet,681,25,303,28
58106_002918_Sideline_429,Helmet,683,32,227,37
58106_002918_Sideline_429,Helmet,716,26,327,27
58106_002918_Sideline_429,Helmet,795,36,247,35
58106_002918_Sideline_429,Helmet,816,29,352,38
58106_002918_Sideline_429,Helmet,1197,27,125,34
58106_002918_Sideline_430,Helmet,7,37,307,33
58106_002918_Sideline_430,Helmet,106,25,475,28
58106_002918_Sideline_430,Helmet,111,26,402,36
58106_002918_Sideline_430,Helmet,393,29,177,36
58106_002918_Sideline_430,Helmet,469,29,264,34
58106_002918_Sideline_430,Helmet,472,26,181,35
58106_002918_Sideline_430,Helmet,485,33,354,35
58106_002918_Sideline_430,Helmet,543,32,229,36
58106_002918_Sideline_430,Helmet,591,30,139,39
58106_002918_Sideline_430,Helmet,600,25,278,26
58106_002918_Sideline_430,Helmet,604,33,424,34
58106_002918_Sideline_430,Helmet,606,28,209,37
58106_002918_Sideline_430,Helmet,647,31,307,28
58106_002918_Sideline_430,Helmet,682,25,302,28
58106_002918_Sideline_430,Helmet,682,32,228,37
58106_002918_Sideline_430,Helmet,715,26,327,27
58106_002918_Sideline_430,Helmet,793,36,248,35
58106_002918_Sideline_430,Helmet,816,29,351,38
58106_002918_Sideline_430,Helmet,1195,27,124,36
58106_002918_Sideline_431,Helmet,12,35,306,35
58106_002918_Sideline_431,Helmet,105,25,473,28
58106_002918_Sideline_431,Helmet,112,26,401,36
58106_002918_Sideline_431,Helmet,393,29,178,35
58106_002918_Sideline_431,Helmet,468,32,263,34
58106_002918_Sideline_431,Helmet,471,26,180,36
58106_002918_Sideline_431,Helmet,487,33,354,35
58106_002918_Sideline_431,Helmet,543,32,229,36
58106_002918_Sideline_431,Helmet,588,27,139,34
58106_002918_Sideline_431,Helmet,600,25,278,26
58106_002918_Sideline_431,Helmet,604,33,423,34
58106_002918_Sideline_431,Helmet,605,28,211,37
58106_002918_Sideline_431,Helmet,649,30,307,28
58106_002918_Sideline_431,Helmet,682,25,301,28
58106_002918_Sideline_431,Helmet,682,32,227,37
58106_002918_Sideline_431,Helmet,715,26,327,27
58106_002918_Sideline_431,Helmet,792,36,246,35
58106_002918_Sideline_431,Helmet,816,29,351,38
58106_002918_Sideline_431,Helmet,1194,27,126,34
58106_002918_Sideline_432,Helmet,14,34,305,34
58106_002918_Sideline_432,Helmet,106,26,473,28
58106_002918_Sideline_432,Helmet,112,26,398,38
58106_002918_Sideline_432,Helmet,392,29,177,36
58106_002918_Sideline_432,Helmet,469,32,263,34
58106_002918_Sideline_432,Helmet,471,26,180,36
58106_002918_Sideline_432,Helmet,489,33,354,35
58106_002918_Sideline_432,Helmet,541,35,228,37
58106_002918_Sideline_432,Helmet,587,27,139,34
58106_002918_Sideline_432,Helmet,601,23,279,26
58106_002918_Sideline_432,Helmet,604,28,212,37
58106_002918_Sideline_432,Helmet,604,34,424,34
58106_002918_Sideline_432,Helmet,648,31,308,28
58106_002918_Sideline_432,Helmet,681,32,228,37
58106_002918_Sideline_432,Helmet,682,26,301,28
58106_002918_Sideline_432,Helmet,716,24,326,28
58106_002918_Sideline_432,Helmet,791,36,246,35
58106_002918_Sideline_432,Helmet,814,29,351,38
58106_002918_Sideline_432,Helmet,1192,27,127,33
58106_002918_Sideline_433,Helmet,17,35,304,35
58106_002918_Sideline_433,Helmet,106,26,473,28
58106_002918_Sideline_433,Helmet,112,27,397,38
58106_002918_Sideline_433,Helmet,392,29,177,36
58106_002918_Sideline_433,Helmet,471,32,264,34
58106_002918_Sideline_433,Helmet,472,26,181,36
58106_002918_Sideline_433,Helmet,490,34,353,35
58106_002918_Sideline_433,Helmet,542,35,228,37
58106_002918_Sideline_433,Helmet,585,27,141,34
58106_002918_Sideline_433,Helmet,602,23,280,26
58106_002918_Sideline_433,Helmet,603,28,214,37
58106_002918_Sideline_433,Helmet,604,34,424,33
58106_002918_Sideline_433,Helmet,648,31,309,26
58106_002918_Sideline_433,Helmet,681,32,228,37
58106_002918_Sideline_433,Helmet,684,26,301,28
58106_002918_Sideline_433,Helmet,714,26,328,26
58106_002918_Sideline_433,Helmet,792,34,246,35
58106_002918_Sideline_433,Helmet,815,29,350,38
58106_002918_Sideline_433,Helmet,1190,27,126,34
58106_002918_Sideline_434,Helmet,20,36,304,33
58106_002918_Sideline_434,Helmet,106,26,473,28
58106_002918_Sideline_434,Helmet,114,26,396,37
58106_002918_Sideline_434,Helmet,392,29,177,36
58106_002918_Sideline_434,Helmet,472,27,180,36
58106_002918_Sideline_434,Helmet,472,32,264,34
58106_002918_Sideline_434,Helmet,492,34,354,35
58106_002918_Sideline_434,Helmet,543,33,228,36
58106_002918_Sideline_434,Helmet,584,27,140,34
58106_002918_Sideline_434,Helmet,602,23,279,26
58106_002918_Sideline_434,Helmet,603,28,215,37
58106_002918_Sideline_434,Helmet,603,34,423,34
58106_002918_Sideline_434,Helmet,649,29,309,26
58106_002918_Sideline_434,Helmet,680,32,226,37
58106_002918_Sideline_434,Helmet,686,24,299,27
58106_002918_Sideline_434,Helmet,715,24,328,26
58106_002918_Sideline_434,Helmet,790,34,245,35
58106_002918_Sideline_434,Helmet,814,29,350,38
58106_002918_Sideline_434,Helmet,1188,27,126,35
58106_002918_Sideline_435,Helmet,23,36,304,33
58106_002918_Sideline_435,Helmet,106,26,472,28
58106_002918_Sideline_435,Helmet,114,26,395,36
58106_002918_Sideline_435,Helmet,392,29,177,36
58106_002918_Sideline_435,Helmet,472,27,180,36
58106_002918_Sideline_435,Helmet,472,32,263,34
58106_002918_Sideline_435,Helmet,493,34,354,35
58106_002918_Sideline_435,Helmet,542,33,228,36
58106_002918_Sideline_435,Helmet,582,27,140,34
58106_002918_Sideline_435,Helmet,601,23,279,26
58106_002918_Sideline_435,Helmet,602,28,216,37
58106_002918_Sideline_435,Helmet,602,35,422,34
58106_002918_Sideline_435,Helmet,648,31,308,26
58106_002918_Sideline_435,Helmet,680,32,227,37
58106_002918_Sideline_435,Helmet,685,26,299,25
58106_002918_Sideline_435,Helmet,714,25,327,27
58106_002918_Sideline_435,Helmet,790,35,245,35
58106_002918_Sideline_435,Helmet,815,29,350,38
58106_002918_Sideline_435,Helmet,1186,28,127,34
58106_002918_Sideline_436,Helmet,25,36,302,33
58106_002918_Sideline_436,Helmet,105,26,472,28
58106_002918_Sideline_436,Helmet,114,26,393,37
58106_002918_Sideline_436,Helmet,392,29,177,36
58106_002918_Sideline_436,Helmet,472,28,180,35
58106_002918_Sideline_436,Helmet,474,31,264,34
58106_002918_Sideline_436,Helmet,495,34,353,35
58106_002918_Sideline_436,Helmet,544,33,228,36
58106_002918_Sideline_436,Helmet,579,27,140,34
58106_002918_Sideline_436,Helmet,601,23,279,26
58106_002918_Sideline_436,Helmet,603,27,218,37
58106_002918_Sideline_436,Helmet,603,35,423,34
58106_002918_Sideline_436,Helmet,648,31,307,26
58106_002918_Sideline_436,Helmet,679,32,228,35
58106_002918_Sideline_436,Helmet,686,25,298,25
58106_002918_Sideline_436,Helmet,714,24,327,27
58106_002918_Sideline_436,Helmet,789,35,244,35
58106_002918_Sideline_436,Helmet,815,29,349,38
58106_002918_Sideline_436,Helmet,1185,28,127,34
58106_002918_Sideline_437,Helmet,28,36,302,33
58106_002918_Sideline_437,Helmet,105,26,471,28
58106_002918_Sideline_437,Helmet,114,26,392,37
58106_002918_Sideline_437,Helmet,391,29,178,36
58106_002918_Sideline_437,Helmet,473,28,180,35
58106_002918_Sideline_437,Helmet,475,31,264,34
58106_002918_Sideline_437,Helmet,497,33,354,35
58106_002918_Sideline_437,Helmet,542,33,228,36
58106_002918_Sideline_437,Helmet,578,27,142,34
58106_002918_Sideline_437,Helmet,601,23,279,26
58106_002918_Sideline_437,Helmet,602,26,217,38
58106_002918_Sideline_437,Helmet,603,35,422,34
58106_002918_Sideline_437,Helmet,647,29,309,26
58106_002918_Sideline_437,Helmet,678,32,227,36
58106_002918_Sideline_437,Helmet,685,27,297,25
58106_002918_Sideline_437,Helmet,711,27,327,27
58106_002918_Sideline_437,Helmet,789,35,244,35
58106_002918_Sideline_437,Helmet,814,29,347,38
58106_002918_Sideline_437,Helmet,1183,28,128,33
58106_002918_Sideline_438,Helmet,30,36,301,33
58106_002918_Sideline_438,Helmet,105,26,471,28
58106_002918_Sideline_438,Helmet,114,26,391,37
58106_002918_Sideline_438,Helmet,390,28,179,36
58106_002918_Sideline_438,Helmet,472,29,180,35
58106_002918_Sideline_438,Helmet,476,30,265,34
58106_002918_Sideline_438,Helmet,498,33,353,35
58106_002918_Sideline_438,Helmet,543,33,228,36
58106_002918_Sideline_438,Helmet,576,27,142,34
58106_002918_Sideline_438,Helmet,600,23,279,26
58106_002918_Sideline_438,Helmet,601,26,219,38
58106_002918_Sideline_438,Helmet,602,35,423,33
58106_002918_Sideline_438,Helmet,647,29,309,26
58106_002918_Sideline_438,Helmet,678,32,226,36
58106_002918_Sideline_438,Helmet,689,27,294,26
58106_002918_Sideline_438,Helmet,713,25,328,26
58106_002918_Sideline_438,Helmet,789,35,243,35
58106_002918_Sideline_438,Helmet,814,29,348,38
58106_002918_Sideline_438,Helmet,1180,29,128,33
58106_002918_Sideline_439,Helmet,34,36,301,34
58106_002918_Sideline_439,Helmet,104,26,470,28
58106_002918_Sideline_439,Helmet,115,27,390,37
58106_002918_Sideline_439,Helmet,390,28,178,36
58106_002918_Sideline_439,Helmet,472,30,180,35
58106_002918_Sideline_439,Helmet,477,30,266,34
58106_002918_Sideline_439,Helmet,500,33,353,35
58106_002918_Sideline_439,Helmet,542,33,228,36
58106_002918_Sideline_439,Helmet,574,27,142,34
58106_002918_Sideline_439,Helmet,599,23,280,26
58106_002918_Sideline_439,Helmet,599,26,221,38
58106_002918_Sideline_439,Helmet,602,35,423,34
58106_002918_Sideline_439,Helmet,648,27,309,26
58106_002918_Sideline_439,Helmet,678,32,227,36
58106_002918_Sideline_439,Helmet,690,27,293,27
58106_002918_Sideline_439,Helmet,712,25,328,27
58106_002918_Sideline_439,Helmet,787,35,243,35
58106_002918_Sideline_439,Helmet,814,29,348,38
58106_002918_Sideline_439,Helmet,1177,31,127,35
58106_002918_Sideline_440,Helmet,36,36,301,33
58106_002918_Sideline_440,Helmet,104,25,469,28
58106_002918_Sideline_440,Helmet,115,26,389,37
58106_002918_Sideline_440,Helmet,388,29,179,36
58106_002918_Sideline_440,Helmet,471,32,180,33
58106_002918_Sideline_440,Helmet,478,30,265,34
58106_002918_Sideline_440,Helmet,501,33,353,35
58106_002918_Sideline_440,Helmet,542,33,229,36
58106_002918_Sideline_440,Helmet,572,27,141,34
58106_002918_Sideline_440,Helmet,599,23,280,26
58106_002918_Sideline_440,Helmet,600,26,223,36
58106_002918_Sideline_440,Helmet,602,35,423,34
58106_002918_Sideline_440,Helmet,647,29,310,26
58106_002918_Sideline_440,Helmet,675,32,227,36
58106_002918_Sideline_440,Helmet,692,25,291,27
58106_002918_Sideline_440,Helmet,711,25,329,26
58106_002918_Sideline_440,Helmet,787,35,244,35
58106_002918_Sideline_440,Helmet,814,27,348,38
58106_002918_Sideline_440,Helmet,1175,31,127,35
58106_002918_Sideline_441,Helmet,39,36,301,33
58106_002918_Sideline_441,Helmet,103,24,471,28
58106_002918_Sideline_441,Helmet,116,26,389,37
58106_002918_Sideline_441,Helmet,387,29,180,36
58106_002918_Sideline_441,Helmet,471,32,180,33
58106_002918_Sideline_441,Helmet,478,30,266,34
58106_002918_Sideline_441,Helmet,503,33,353,35
58106_002918_Sideline_441,Helmet,542,33,226,37
58106_002918_Sideline_441,Helmet,570,27,140,34
58106_002918_Sideline_441,Helmet,599,23,280,26
58106_002918_Sideline_441,Helmet,600,26,225,36
58106_002918_Sideline_441,Helmet,602,35,424,34
58106_002918_Sideline_441,Helmet,647,29,310,25
58106_002918_Sideline_441,Helmet,674,33,228,36
58106_002918_Sideline_441,Helmet,694,26,289,27
58106_002918_Sideline_441,Helmet,711,24,330,26
58106_002918_Sideline_441,Helmet,789,33,244,35
58106_002918_Sideline_441,Helmet,813,27,348,38
58106_002918_Sideline_441,Helmet,1173,31,128,34
58106_002918_Sideline_442,Helmet,42,36,299,36
58106_002918_Sideline_442,Helmet,102,24,470,29
58106_002918_Sideline_442,Helmet,116,26,387,37
58106_002918_Sideline_442,Helmet,387,29,180,36
58106_002918_Sideline_442,Helmet,473,32,181,33
58106_002918_Sideline_442,Helmet,479,32,266,34
58106_002918_Sideline_442,Helmet,503,33,353,35
58106_002918_Sideline_442,Helmet,542,32,227,36
58106_002918_Sideline_442,Helmet,568,27,139,34
58106_002918_Sideline_442,Helmet,599,23,281,26
58106_002918_Sideline_442,Helmet,600,26,226,36
58106_002918_Sideline_442,Helmet,602,35,426,32
58106_002918_Sideline_442,Helmet,647,29,310,25
58106_002918_Sideline_442,Helmet,673,33,228,36
58106_002918_Sideline_442,Helmet,695,26,288,27
58106_002918_Sideline_442,Helmet,711,23,330,26
58106_002918_Sideline_442,Helmet,788,33,243,35
58106_002918_Sideline_442,Helmet,813,27,348,38
58106_002918_Sideline_442,Helmet,1172,31,128,34
58106_002918_Sideline_443,Helmet,45,36,298,36
58106_002918_Sideline_443,Helmet,102,24,470,29
58106_002918_Sideline_443,Helmet,116,26,387,37
58106_002918_Sideline_443,Helmet,385,29,180,37
58106_002918_Sideline_443,Helmet,473,33,180,33
58106_002918_Sideline_443,Helmet,480,31,267,34
58106_002918_Sideline_443,Helmet,506,32,353,35
58106_002918_Sideline_443,Helmet,542,31,227,35
58106_002918_Sideline_443,Helmet,566,27,138,34
58106_002918_Sideline_443,Helmet,599,26,228,36
58106_002918_Sideline_443,Helmet,600,23,280,26
58106_002918_Sideline_443,Helmet,601,36,425,32
58106_002918_Sideline_443,Helmet,646,29,311,25
58106_002918_Sideline_443,Helmet,673,33,227,37
58106_002918_Sideline_443,Helmet,694,27,286,27
58106_002918_Sideline_443,Helmet,710,24,330,26
58106_002918_Sideline_443,Helmet,788,33,242,36
58106_002918_Sideline_443,Helmet,813,27,348,38
58106_002918_Sideline_443,Helmet,1171,30,127,35
58106_002918_Sideline_444,Helmet,48,36,300,35
58106_002918_Sideline_444,Helmet,101,25,469,29
58106_002918_Sideline_444,Helmet,117,26,385,39
58106_002918_Sideline_444,Helmet,384,30,182,36
58106_002918_Sideline_444,Helmet,473,33,179,34
58106_002918_Sideline_444,Helmet,482,31,269,34
58106_002918_Sideline_444,Helmet,507,33,353,34
58106_002918_Sideline_444,Helmet,542,31,227,35
58106_002918_Sideline_444,Helmet,565,27,138,34
58106_002918_Sideline_444,Helmet,599,23,279,26
58106_002918_Sideline_444,Helmet,600,26,230,36
58106_002918_Sideline_444,Helmet,601,36,425,32
58106_002918_Sideline_444,Helmet,647,28,311,25
58106_002918_Sideline_444,Helmet,672,33,227,37
58106_002918_Sideline_444,Helmet,696,26,284,27
58106_002918_Sideline_444,Helmet,710,24,330,27
58106_002918_Sideline_444,Helmet,788,33,242,36
58106_002918_Sideline_444,Helmet,813,27,347,38
58106_002918_Sideline_444,Helmet,1170,30,128,34
58106_002918_Sideline_445,Helmet,51,37,300,35
58106_002918_Sideline_445,Helmet,101,25,471,29
58106_002918_Sideline_445,Helmet,117,26,385,37
58106_002918_Sideline_445,Helmet,383,30,183,35
58106_002918_Sideline_445,Helmet,474,33,180,34
58106_002918_Sideline_445,Helmet,482,31,269,34
58106_002918_Sideline_445,Helmet,508,33,354,33
58106_002918_Sideline_445,Helmet,542,31,228,35
58106_002918_Sideline_445,Helmet,563,27,139,34
58106_002918_Sideline_445,Helmet,599,23,280,26
58106_002918_Sideline_445,Helmet,599,26,232,36
58106_002918_Sideline_445,Helmet,601,35,426,32
58106_002918_Sideline_445,Helmet,645,29,310,25
58106_002918_Sideline_445,Helmet,671,33,228,35
58106_002918_Sideline_445,Helmet,696,26,281,26
58106_002918_Sideline_445,Helmet,709,25,332,25
58106_002918_Sideline_445,Helmet,789,32,241,36
58106_002918_Sideline_445,Helmet,813,27,346,38
58106_002918_Sideline_445,Helmet,1168,31,128,34
58106_002918_Sideline_446,Helmet,54,36,301,35
58106_002918_Sideline_446,Helmet,99,25,469,29
58106_002918_Sideline_446,Helmet,117,26,385,36
58106_002918_Sideline_446,Helmet,383,29,184,36
58106_002918_Sideline_446,Helmet,473,34,180,34
58106_002918_Sideline_446,Helmet,482,31,269,34
58106_002918_Sideline_446,Helmet,510,32,353,34
58106_002918_Sideline_446,Helmet,543,31,228,35
58106_002918_Sideline_446,Helmet,562,27,140,34
58106_002918_Sideline_446,Helmet,598,23,279,26
58106_002918_Sideline_446,Helmet,599,26,234,36
58106_002918_Sideline_446,Helmet,601,35,425,32
58106_002918_Sideline_446,Helmet,645,29,311,25
58106_002918_Sideline_446,Helmet,670,33,227,36
58106_002918_Sideline_446,Helmet,696,27,279,28
58106_002918_Sideline_446,Helmet,707,27,330,27
58106_002918_Sideline_446,Helmet,789,32,241,36
58106_002918_Sideline_446,Helmet,812,27,345,38
58106_002918_Sideline_446,Helmet,1167,31,128,34
58106_002918_Sideline_447,Helmet,56,36,301,34
58106_002918_Sideline_447,Helmet,99,25,469,29
58106_002918_Sideline_447,Helmet,118,26,383,37
58106_002918_Sideline_447,Helmet,383,28,184,37
58106_002918_Sideline_447,Helmet,475,33,179,34
58106_002918_Sideline_447,Helmet,483,31,269,34
58106_002918_Sideline_447,Helmet,511,32,353,34
58106_002918_Sideline_447,Helmet,541,32,226,36
58106_002918_Sideline_447,Helmet,560,27,140,34
58106_002918_Sideline_447,Helmet,598,23,280,26
58106_002918_Sideline_447,Helmet,599,26,236,36
58106_002918_Sideline_447,Helmet,600,35,425,32
58106_002918_Sideline_447,Helmet,645,29,311,25
58106_002918_Sideline_447,Helmet,670,33,227,36
58106_002918_Sideline_447,Helmet,696,27,276,28
58106_002918_Sideline_447,Helmet,706,27,330,27
58106_002918_Sideline_447,Helmet,789,32,241,36
58106_002918_Sideline_447,Helmet,810,27,344,38
58106_002918_Sideline_447,Helmet,1166,31,128,34
58106_002918_Sideline_448,Helmet,60,36,300,35
58106_002918_Sideline_448,Helmet,97,26,470,29
58106_002918_Sideline_448,Helmet,117,28,382,38
58106_002918_Sideline_448,Helmet,381,28,186,36
58106_002918_Sideline_448,Helmet,475,33,179,34
58106_002918_Sideline_448,Helmet,484,33,270,35
58106_002918_Sideline_448,Helmet,512,32,353,34
58106_002918_Sideline_448,Helmet,542,31,227,35
58106_002918_Sideline_448,Helmet,558,27,140,34
58106_002918_Sideline_448,Helmet,598,23,279,26
58106_002918_Sideline_448,Helmet,598,28,239,34
58106_002918_Sideline_448,Helmet,600,36,426,32
58106_002918_Sideline_448,Helmet,644,29,312,24
58106_002918_Sideline_448,Helmet,669,33,227,36
58106_002918_Sideline_448,Helmet,698,27,273,29
58106_002918_Sideline_448,Helmet,706,26,330,28
58106_002918_Sideline_448,Helmet,789,32,241,36
58106_002918_Sideline_448,Helmet,812,27,346,38
58106_002918_Sideline_448,Helmet,1164,31,128,34
58106_002918_Sideline_449,Helmet,64,35,301,35
58106_002918_Sideline_449,Helmet,97,25,468,31
58106_002918_Sideline_449,Helmet,117,27,381,38
58106_002918_Sideline_449,Helmet,380,27,188,36
58106_002918_Sideline_449,Helmet,476,33,179,34
58106_002918_Sideline_449,Helmet,484,33,271,35
58106_002918_Sideline_449,Helmet,513,32,353,34
58106_002918_Sideline_449,Helmet,542,31,228,35
58106_002918_Sideline_449,Helmet,557,27,138,34
58106_002918_Sideline_449,Helmet,598,23,278,26
58106_002918_Sideline_449,Helmet,598,28,241,34
58106_002918_Sideline_449,Helmet,600,36,426,34
58106_002918_Sideline_449,Helmet,644,29,313,23
58106_002918_Sideline_449,Helmet,667,33,227,36
58106_002918_Sideline_449,Helmet,697,26,270,27
58106_002918_Sideline_449,Helmet,706,25,330,27
58106_002918_Sideline_449,Helmet,788,32,240,38
58106_002918_Sideline_449,Helmet,810,27,345,38
58106_002918_Sideline_449,Helmet,1163,31,128,34
58106_002918_Sideline_450,Helmet,65,37,302,33
58106_002918_Sideline_450,Helmet,97,25,469,28
58106_002918_Sideline_450,Helmet,117,28,381,37
58106_002918_Sideline_450,Helmet,379,27,189,35
58106_002918_Sideline_450,Helmet,476,33,180,33
58106_002918_Sideline_450,Helmet,485,32,271,35
58106_002918_Sideline_450,Helmet,514,32,353,34
58106_002918_Sideline_450,Helmet,542,31,228,36
58106_002918_Sideline_450,Helmet,555,27,139,34
58106_002918_Sideline_450,Helmet,597,23,278,26
58106_002918_Sideline_450,Helmet,597,28,244,34
58106_002918_Sideline_450,Helmet,599,36,427,33
58106_002918_Sideline_450,Helmet,643,29,314,23
58106_002918_Sideline_450,Helmet,666,33,226,36
58106_002918_Sideline_450,Helmet,699,25,267,29
